Parameter,Value
level_inf,0
level_sup,1.2
inter,False
step,0.1
lim_inf,-4
lim_sup,4
step_domain,800
dna_length,10
input_size,1
hidden_size,12
output_size,1
epochs,50
lr,0.01
seed,20
pop_size,1200
N_gens,50
set_k,12
cross_method,Crossover_prof
one_point,2
length_per,10
mut_method,Flip_Bit_Mutation
hm_flip,2
hm_swap,2
likely_per,60
mut_per,60
cross_per,1080
Generation,Individual,Genome,Score
45,1023,[1.1 0.  0.  1.  0.4 0.  0.  0.9 1.  1. ],0.09001931548118591
45,1024,[1.1 0.  0.  1.  0.4 0.  0.  0.9 1.  0.9],0.09005329012870789
45,1025,[1.1 0.  0.  1.  0.4 0.  0.  0.9 1.  1. ],0.09007156267762184
45,1026,[1.1 0.  0.  1.  0.4 0.  0.  0.9 1.  0.9],0.09007954970002174
45,1027,[0.1 0.  0.  1.  1.1 0.7 0.  0.9 1.1 1.1],0.0900796614587307
45,1028,[0.1 0.  0.  1.  1.1 0.7 0.  0.9 1.1 1.1],0.09008245915174484
45,1029,[1.1 0.  0.  1.  0.4 0.  0.  0.9 1.  0.9],0.09010623767971992
45,1030,[1.1 0.7 0.  0.2 1.1 0.  0.  0.9 1.1 0.9],0.09012680873274803
45,1031,[1.1 0.4 0.  1.  0.4 0.  0.  0.9 1.1 1. ],0.09013333544135094
45,1032,[0.6 0.  0.  1.  0.4 0.  0.  0.9 1.1 1. ],0.09023517370223999
45,1033,[1.1 0.1 0.  1.  0.4 0.  0.  0.9 1.1 1. ],0.0902419313788414
45,1034,[1.1 0.5 0.  1.  0.4 0.  0.  0.9 1.1 0.9],0.09024565294384956
45,1035,[1.1 0.  0.  1.  1.1 0.7 0.  0.9 1.1 1. ],0.0903167873620987
45,1036,[1.1 0.7 0.  0.2 1.1 0.  0.  0.9 1.1 0.9],0.09033744782209396
45,1037,[1.1 0.1 0.  1.  0.4 0.  0.  0.9 1.1 0.7],0.09034224972128868
45,1038,[1.1 0.1 0.  1.  0.4 0.  0.  0.9 1.1 0.7],0.09035249054431915
45,1039,[1.1 0.1 0.  1.  0.4 0.  0.  0.9 1.1 0.7],0.09035398811101913
45,1040,[1.1 0.1 0.  1.  0.4 0.  0.  0.9 1.1 0.7],0.09035554900765419
45,1041,[1.1 0.1 0.  1.  0.4 0.  0.  0.9 1.1 0.7],0.09036870300769806
45,1042,[1.1 0.  0.  1.  0.4 0.  0.  0.9 1.1 1. ],0.09037289395928383
45,1043,[1.1 0.1 0.  1.  0.4 0.  0.  0.9 1.1 0.7],0.09037483483552933
45,1044,[1.1 0.1 0.  1.  0.4 0.  0.  0.9 1.1 0.7],0.0903753787279129
45,1045,[1.1 0.1 0.  1.  0.4 0.  0.  0.9 1.1 0.7],0.09038371592760086
45,1046,[1.1 0.  0.  1.  0.4 0.  0.  0.9 1.1 1. ],0.09040176123380661
45,1047,[1.1 0.  0.  1.  1.1 0.7 0.  0.9 1.1 1. ],0.09041516482830048
45,1048,[1.1 0.  0.  1.  0.4 0.  0.  0.9 1.1 0.7],0.09044256061315536
45,1049,[1.1 0.7 0.  0.2 1.1 0.  0.  0.9 1.1 0.9],0.09050419554114342
45,1050,[0.2 0.8 0.  0.2 1.1 0.  0.  0.9 1.1 1. ],0.0912865437567234
45,1051,[0.2 0.8 0.  0.2 1.1 0.  0.  0.9 1.1 1. ],0.09130161628127098
45,1052,[1.1 0.5 0.  0.7 1.1 0.  0.4 0.9 1.1 1. ],0.09714769944548607
45,1053,[1.1 0.  1.  1.  1.1 0.  0.  1.1 1.1 1. ],0.09770962223410606
45,1054,[1.1 0.  1.  1.  1.1 0.  0.  1.1 1.1 1. ],0.09771083295345306
45,1055,[1.1 0.  1.  1.  1.1 0.  0.  1.1 1.1 1. ],0.09771735221147537
45,1056,[1.1 0.  1.  1.  1.1 0.  0.  1.1 1.1 1. ],0.09775535389780998
45,1057,[1.1 0.9 1.  1.  1.1 0.  0.  1.1 1.1 1. ],0.10212184488773346
45,1058,[1.1 0.  0.6 1.  1.1 0.  0.  0.2 1.1 1. ],0.1050374023616314
45,1059,[1.1 0.  0.6 1.  1.1 0.  0.  0.2 1.1 1. ],0.10506206378340721
45,1060,[1.1 0.3 0.  1.  0.5 0.  0.  0.3 1.1 1. ],0.10580208152532578
45,1061,[1.1 0.  0.  0.1 1.1 0.  0.  0.9 1.1 1. ],0.10599564388394356
45,1062,[0.2 0.  0.  0.1 1.1 0.  0.  0.9 1.1 1. ],0.10747779905796051
45,1063,[0.2 0.  0.  0.1 1.1 0.  0.  0.9 1.1 1. ],0.10752430930733681
45,1064,[1.1 0.5 0.  1.  0.6 0.  0.4 0.9 1.1 1. ],0.10854674130678177
45,1065,[1.1 0.5 0.  1.  0.6 0.  0.4 0.9 1.1 1. ],0.10862354561686516
45,1066,[1.1 1.1 1.  1.  1.1 0.  0.  0.9 1.1 1. ],0.11074373871088028
45,1067,[1.1 1.1 1.  1.  1.1 0.  0.  0.9 1.1 1. ],0.11074589192867279
45,1068,[1.1 0.  0.6 1.  0.6 0.  0.  1.1 1.1 0.3],0.11428247392177582
45,1069,[1.1 0.  0.6 1.  0.6 0.  0.  1.1 1.1 0.3],0.11429506540298462
45,1070,[1.1 0.  0.6 1.  0.6 0.  0.  1.1 1.1 0.3],0.11431962624192238
45,1071,[1.1 0.  0.6 1.  0.6 0.  0.  1.1 1.1 0.3],0.11432249844074249
45,1072,[1.1 0.  0.6 1.  0.6 0.  0.  1.1 1.1 0.3],0.1143374890089035
45,1073,[1.1 0.  0.6 1.  0.6 0.  0.  1.1 1.1 0.3],0.1143590696156025
45,1074,[1.1 0.  0.6 1.  0.6 0.  0.  1.1 1.1 0.3],0.1144668236374855
45,1075,[1.1 0.1 0.  1.  1.1 0.8 0.  0.9 1.1 1.1],0.11524619162082672
45,1076,[1.1 0.3 0.  1.  0.5 0.  0.  0.9 1.1 0.9],0.11601332202553749
45,1077,[1.1 0.1 0.  1.  0.4 0.  0.  0.4 1.1 0.7],0.11725423112511635
45,1078,[0.7 0.  0.9 1.  1.1 0.  0.  0.4 1.1 1. ],0.13003727793693542
45,1079,[0.7 0.  0.9 1.  1.1 0.  0.  0.4 1.1 0.3],0.1304319128394127
45,1080,[0.7 0.  0.9 1.  1.1 0.  0.  0.4 1.1 0.3],0.13044799491763115
45,1081,[0.7 0.  0.9 1.  1.1 0.  0.  0.4 1.1 0.3],0.1304708682000637
45,1082,[0.7 0.  0.9 1.  1.1 0.  0.  0.4 1.1 0.3],0.13047947734594345
45,1083,[0.7 0.  0.9 1.  1.1 0.  0.  0.4 1.1 0.3],0.13050024211406708
45,1084,[0.7 0.  0.9 1.  1.1 0.  0.  0.4 1.1 0.3],0.13052061945199966
45,1085,[0.7 0.  0.9 1.  1.1 0.  0.  0.4 1.1 0.3],0.13053451105952263
45,1086,[0.7 0.  0.9 1.  1.1 0.  0.  0.4 1.1 0.3],0.1305353306233883
45,1087,[0.7 0.  0.9 1.  1.1 0.  0.  0.4 1.1 0.3],0.1305374652147293
45,1088,[0.7 0.  0.9 1.  1.1 0.  0.  0.4 1.1 0.3],0.13055426254868507
45,1089,[0.7 0.  0.9 1.  1.1 0.  0.  0.4 1.1 0.3],0.13055739179253578
45,1090,[0.7 0.  0.9 1.  1.1 0.  0.  0.4 1.1 0.3],0.13063430786132812
45,1091,[1.1 0.  0.  1.  1.1 0.  0.7 0.9 1.1 0.9],0.13222268968820572
45,1092,[1.1 0.  0.  1.  1.1 0.  0.7 0.9 1.1 1. ],0.13232026249170303
45,1093,[1.1 0.  0.  1.  1.1 0.  0.7 0.9 1.1 1. ],0.1324177160859108
45,1094,[1.1 0.  0.  1.  1.1 0.  0.7 0.9 1.1 1. ],0.13242311403155327
45,1095,[1.1 0.3 0.  1.  1.1 0.  0.7 0.9 1.1 0.9],0.13272978365421295
45,1096,[1.1 0.3 0.  1.  1.1 0.  0.7 0.9 1.1 0.9],0.13273200765252113
45,1097,[1.1 0.3 0.  1.  1.1 0.  0.7 0.9 1.1 0.9],0.132786612957716
45,1098,[1.1 0.4 0.  1.  1.1 0.  0.7 0.9 1.1 0.9],0.13288404047489166
45,1099,[1.1 0.5 0.  1.  1.1 0.  0.7 0.9 1.1 0.9],0.13316059112548828
45,1100,[1.1 0.5 0.  1.  1.1 0.  0.7 0.9 1.1 0.9],0.13332052156329155
45,1101,[1.1 0.  0.  0.  1.1 0.  0.  0.9 1.1 0.9],0.1337171420454979
45,1102,[1.1 0.  0.  0.  1.1 0.  0.  0.9 1.1 0.9],0.13389621675014496
45,1103,[1.1 0.  0.  0.  1.1 0.  0.  0.9 1.1 0.9],0.13414571434259415
45,1104,[0.  0.  0.  0.  1.1 0.  0.  0.9 1.1 0.9],0.1341618113219738
45,1105,[1.1 0.  0.  0.  1.1 0.  0.  0.9 1.1 0.9],0.13435853272676468
45,1106,[1.1 1.1 0.  1.  1.1 0.  0.7 0.9 1.1 1. ],0.13510701060295105
45,1107,[1.1 1.1 0.  1.  1.1 0.  0.7 0.9 1.1 1. ],0.1351480968296528
45,1108,[1.1 1.1 0.  1.  1.1 0.  0.7 0.9 1.1 1. ],0.13517028093338013
45,1109,[0.2 0.8 0.8 0.2 1.1 0.  0.  0.9 1.1 1. ],0.1431267336010933
45,1110,[0.2 0.8 0.8 0.2 1.1 0.  0.  0.9 1.1 1. ],0.14313004165887833
45,1111,[0.2 0.8 0.8 0.2 1.1 0.  0.  0.9 1.1 1. ],0.1431358978152275
45,1112,[0.2 0.8 0.8 0.2 1.1 0.  0.  0.9 1.1 1. ],0.1431567668914795
45,1113,[0.2 0.8 0.8 0.2 1.1 0.  0.  0.9 1.1 0.9],0.14318718016147614
45,1114,[1.1 0.  0.  1.  1.1 0.  0.9 0.4 1.1 1. ],0.1436828449368477
45,1115,[1.1 0.  0.  1.  0.2 0.  0.  0.9 1.1 1. ],0.14505589753389359
45,1116,[1.1 0.  0.  0.7 0.6 0.  0.4 0.9 1.1 1. ],0.14576176553964615
45,1117,[1.1 0.5 0.  0.7 0.6 0.  0.4 0.9 1.1 1. ],0.1466013863682747
45,1118,[1.1 0.5 0.  0.7 0.6 0.  0.4 0.9 1.1 1. ],0.14662238955497742
45,1119,[1.1 0.5 0.  0.7 0.6 0.  0.4 0.9 1.1 1. ],0.14669319242238998
45,1120,[1.1 0.5 0.  1.  0.8 0.  0.7 0.9 1.1 0.9],0.15981286019086838
45,1121,[1.  0.  0.8 0.4 1.1 0.  0.  0.1 0.4 1. ],0.16858748346567154
45,1122,[1.  0.  0.8 0.4 1.1 0.  0.  0.1 0.4 0.8],0.16874834895133972
45,1123,[1.1 0.  0.8 0.4 1.1 0.  0.  0.1 0.4 0.1],0.16902095079421997
45,1124,[1.  0.  0.8 0.4 1.1 0.  0.  0.1 0.4 0.1],0.16912126541137695
45,1125,[1.1 0.  0.  1.  0.1 0.  0.  1.  1.1 1. ],0.17289721220731735
45,1126,[1.1 0.  0.  1.  0.1 0.  0.  1.  1.1 1. ],0.1729198470711708
45,1127,[1.1 0.  0.  1.  0.1 0.  0.  1.  1.1 1. ],0.1729205623269081
45,1128,[1.1 0.  0.  1.  0.1 0.  0.  1.  1.1 1. ],0.1729644164443016
45,1129,[1.1 0.1 0.  1.  1.1 1.  0.  0.9 1.1 1. ],0.17511659860610962
45,1130,[1.1 0.1 0.  1.  1.1 1.  0.  0.9 1.1 1. ],0.17526309937238693
45,1131,[1.1 0.  0.  1.  1.1 0.  0.9 0.4 1.1 1. ],0.19249214977025986
45,1132,[1.1 0.  0.  1.  1.1 0.  0.9 0.4 1.1 1. ],0.19256263226270676
45,1133,[1.1 0.  0.  1.  1.1 0.  0.9 0.4 1.1 1. ],0.19256426393985748
45,1134,[1.1 0.  0.  1.  1.1 0.  0.9 0.4 1.1 1. ],0.1926194652915001
45,1135,[1.1 0.  0.  1.  1.1 0.  0.9 0.4 1.1 1. ],0.19262605160474777
45,1136,[1.1 0.  0.  1.  1.1 0.  0.9 0.4 1.1 1. ],0.1926286742091179
45,1137,[1.1 0.  0.  1.  1.1 0.  0.9 0.4 1.1 1. ],0.19262968003749847
45,1138,[1.1 0.  0.  1.  1.1 0.  0.9 0.4 1.1 1. ],0.19265785068273544
45,1139,[1.1 0.  0.  1.  1.1 0.  0.9 0.4 1.1 1. ],0.1926739737391472
45,1140,[1.1 0.  0.  1.  1.1 0.  0.9 0.4 1.1 1. ],0.19269127398729324
45,1141,[1.1 0.  0.  1.  1.1 0.  0.9 0.4 1.1 1. ],0.19269288331270218
45,1142,[1.1 0.  0.  1.  1.1 0.  0.9 0.4 1.1 1. ],0.19275524467229843
45,1143,[1.1 0.  0.  1.  1.1 0.  0.9 0.4 1.1 1. ],0.19281446933746338
45,1144,[1.1 0.  0.  1.  1.1 0.  0.9 0.4 1.1 1. ],0.1928275153040886
45,1145,[1.1 0.  0.  1.  1.1 0.  0.9 0.4 1.1 1. ],0.19296607375144958
45,1146,[1.1 0.5 0.  1.  1.1 0.  0.9 0.4 1.1 1. ],0.19335266202688217
45,1147,[1.1 0.  0.  1.  1.1 0.  0.9 0.2 1.1 1. ],0.19924648851156235
45,1148,[1.1 0.  0.  1.  1.1 0.  0.9 0.9 1.1 1. ],0.2041013315320015
45,1149,[1.1 0.  0.  1.  1.1 0.  0.9 0.9 1.1 1. ],0.20410185307264328
45,1150,[1.1 0.  0.  1.  1.1 0.  0.9 0.9 1.1 0.7],0.20414279401302338
45,1151,[1.1 0.  0.  1.  1.1 0.  0.9 0.9 1.1 1. ],0.2042774334549904
45,1152,[1.1 0.  0.  1.  1.1 0.  0.9 0.9 1.1 1. ],0.20428507030010223
45,1153,[1.1 0.  0.  1.  1.1 0.  0.9 0.9 1.1 1. ],0.20434454828500748
45,1154,[1.1 0.  0.6 1.  1.1 0.  0.9 1.  1.1 1. ],0.2065027505159378
45,1155,[1.1 0.  0.6 1.  1.1 0.  0.9 0.2 1.1 1. ],0.221389502286911
45,1156,[1.1 0.  0.6 1.  1.1 0.  0.9 0.2 1.1 1. ],0.22156082838773727
45,1157,[1.1 0.  0.6 1.  1.1 0.  0.9 0.2 1.1 1. ],0.22157476842403412
45,1158,[1.1 0.  0.6 1.  1.1 0.  0.9 0.2 1.1 1. ],0.2216150462627411
45,1159,[1.1 0.  0.6 1.  1.1 0.  0.9 0.2 1.1 1. ],0.2216203734278679
45,1160,[1.1 0.  0.  0.9 1.1 0.  0.9 0.9 1.1 0.2],0.22634895890951157
45,1161,[1.1 0.  0.  0.9 1.1 0.  0.9 0.9 1.1 0.2],0.22644340991973877
45,1162,[0.2 0.  0.  0.1 0.2 0.  0.  0.9 0.4 1. ],0.24614185839891434
45,1163,[1.1 0.  0.  1.  1.1 0.  1.  0.9 1.1 1. ],0.24647044390439987
45,1164,[1.1 0.  0.  1.  1.1 0.  1.  0.9 1.1 1. ],0.24650909006595612
45,1165,[1.1 0.5 0.  1.  0.4 0.  0.7 0.9 1.1 0.9],0.24834787100553513
45,1166,[1.1 0.5 0.  1.  0.4 0.  0.7 0.9 1.1 0.2],0.24844330549240112
45,1167,[1.1 0.5 0.  1.  0.4 0.  0.7 0.9 1.1 0.9],0.24851647019386292
45,1168,[1.1 0.5 0.  1.  0.4 0.  0.7 0.9 1.1 0.9],0.24854008108377457
45,1169,[1.1 0.5 0.  1.  0.4 0.  0.7 0.9 1.1 0.9],0.24855855852365494
45,1170,[1.1 0.  0.  1.  0.4 0.  0.7 0.9 1.  0.9],0.24911342561244965
45,1171,[0.2 0.6 0.  0.1 0.2 0.  0.  0.9 1.1 1. ],0.24931184947490692
45,1172,[0.2 0.  0.  0.1 0.2 0.  0.  0.9 1.1 1. ],0.24945564568042755
45,1173,[0.2 0.  0.  0.1 0.2 0.  0.  0.9 1.1 1. ],0.24951384216547012
45,1174,[0.2 0.  0.  0.1 0.2 0.  0.  0.9 1.1 1. ],0.24951688200235367
45,1175,[0.2 0.  0.  0.1 0.2 0.  0.  0.9 1.1 1. ],0.24951688945293427
45,1176,[0.2 0.  0.  0.1 0.2 0.  0.  0.9 1.1 1. ],0.2495318427681923
45,1177,[1.1 0.  0.  0.1 0.2 0.  0.  0.9 1.1 1. ],0.2497694417834282
45,1178,[1.1 0.  0.  0.1 0.2 0.  0.  0.9 1.1 1. ],0.2498043105006218
45,1179,[1.1 0.  0.  0.1 0.2 0.  0.  0.9 1.1 1. ],0.24986948817968369
45,1180,[1.1 0.3 0.  1.  0.2 0.4 0.  0.6 1.1 1. ],0.2657511681318283
45,1181,[1.1 0.3 0.  1.  0.2 0.4 0.  0.6 1.1 1. ],0.26576928794384
45,1182,[1.1 0.3 0.  1.  1.1 0.4 1.  0.6 1.1 1. ],0.27341972291469574
45,1183,[1.1 0.3 0.  1.  1.1 0.4 1.  0.6 1.1 1. ],0.2734745442867279
45,1184,[1.1 0.3 0.  1.  1.1 0.4 1.  0.6 1.1 1. ],0.2735883444547653
45,1185,[1.1 0.  0.  1.  1.1 0.  0.9 0.4 1.1 1. ],0.30873367190361023
45,1186,[1.1 0.  0.6 1.  0.6 0.  0.9 0.2 1.1 1. ],0.3346039205789566
45,1187,[1.1 0.1 0.  1.  0.4 0.  1.  0.9 1.1 0.7],0.3755812644958496
45,1188,[1.1 0.3 0.  1.  0.2 0.  1.  0.6 1.1 1. ],0.43351101875305176
45,1189,[1.1 0.3 0.  1.  0.2 0.  1.  0.6 1.1 1. ],0.4335440844297409
45,1190,[1.1 0.3 0.  1.  0.2 0.4 1.  0.6 1.1 1. ],0.49797867238521576
45,1191,[1.1 0.3 0.  1.  0.2 0.4 1.  0.9 1.1 1. ],0.5450372993946075
45,1192,[1.1 0.3 0.  1.  0.2 0.4 1.  0.9 1.1 1. ],0.5452504456043243
45,1193,[1.1 0.3 0.  1.  0.2 0.4 1.  0.6 1.1 1. ],0.5506708025932312
45,1194,[1.1 0.3 0.  1.  0.2 0.4 1.  0.6 1.1 1. ],0.5508277714252472
45,1195,[1.1 0.3 0.  1.  0.2 0.4 1.  0.6 1.1 1. ],0.5509596765041351
45,1196,[1.1 0.3 0.  1.  0.2 0.4 1.  0.6 1.1 1. ],0.5509651601314545
45,1197,[1.1 0.3 0.  1.  0.2 0.4 1.  0.6 1.1 0.9],0.5510444045066833
45,1198,[1.1 0.  0.  1.  0.2 0.4 1.  0.6 1.1 1. ],0.5520824491977692
45,1199,[1.1 0.3 0.  1.  0.2 0.4 1.  0.5 1.1 1. ],0.5560855269432068
46,0,[1.1 0.5 0.  1.  0.4 0.  0.7 0.9 1.1 0.9],0.0007427876989822835
46,1,[1.1 0.1 0.  1.  1.1 0.  0.  0.9 1.1 0.6],0.0007502924418076873
46,2,[1.1 0.  0.  0.7 0.3 0.  0.4 0.3 0.2 1. ],0.0008491610933560878
46,3,[1.1 0.  0.  0.7 0.3 0.  0.4 0.3 0.2 1. ],0.0008491610933560878
46,4,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0008834677573759109
46,5,[0.5 0.  0.7 1.  1.1 0.  0.  0.9 0.6 0.8],0.0009773003403097391
46,6,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1.1],0.0009982439514715225
46,7,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1.1],0.0009982439514715225
46,8,[1.1 0.1 0.  1.  1.1 0.  0.  0.9 1.1 0.8],0.0010041845380328596
46,9,[1.1 0.1 0.  1.  1.1 0.  0.  0.9 1.1 0.8],0.0010041845380328596
46,10,[1.1 0.  0.  1.  0.4 0.  0.  0.9 1.  0.9],0.0010535413166508079
46,11,[1.1 0.  0.  1.  0.4 0.  0.  0.9 1.  0.9],0.0010535413166508079
46,12,[0.8 0.  0.8 0.4 0.1 0.  0.  0.2 0.5 0.1],0.0011222587781958282
46,13,[1.1 0.  0.4 1.  1.1 0.  0.  0.6 1.1 1. ],0.0011573887313716114
46,14,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0012277517816983163
46,15,[0.2 0.  0.  0.1 0.2 0.  0.  0.9 1.1 1. ],0.0012512256507761776
46,16,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0012650995049625635
46,17,[1.1 0.7 0.5 0.7 0.1 0.1 0.  0.9 1.1 0.9],0.001272234134376049
46,18,[1.1 0.8 0.  1.  1.1 0.  0.  0.9 1.1 0.9],0.0013008945970796049
46,19,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.9],0.001319609407801181
46,20,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0013272803626023233
46,21,[0.4 0.  0.  1.  1.1 0.4 0.  0.9 1.1 1. ],0.0016160879749804735
46,22,[1.1 0.  0.  0.3 1.1 0.  0.  0.9 0.  1. ],0.0016509629203937948
46,23,[1.1 0.  0.  0.3 1.1 0.  0.  0.9 0.  1. ],0.0016509629203937948
46,24,[1.1 0.  0.  1.  1.1 0.  0.  0.6 1.1 1. ],0.001651407452300191
46,25,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0016675859224051237
46,26,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0016681257402524352
46,27,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.0016754250973463058
46,28,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.0016754250973463058
46,29,[1.1 0.  0.1 1.  1.1 0.  0.5 0.9 1.1 1. ],0.001722520391922444
46,30,[1.1 0.  0.1 1.  1.1 0.  0.5 0.9 1.1 1. ],0.001722520391922444
46,31,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0017486551660113037
46,32,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0017486551660113037
46,33,[0.7 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.2],0.0017622743616811931
46,34,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.002271479577757418
46,35,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022716367384418845
46,36,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.9],0.00227179704234004
46,37,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022720301058143377
46,38,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022721552522853017
46,39,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.002272263285703957
46,40,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.002272325102239847
46,41,[1.1 0.5 0.  0.2 1.1 0.  0.  0.9 1.1 1. ],0.0022724128793925047
46,42,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022724398877471685
46,43,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.9],0.002272537676617503
46,44,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.00227255723439157
46,45,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022726699244230986
46,46,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022726983297616243
46,47,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022727965842932463
46,48,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022728510666638613
46,49,[0.7 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.2],0.002272856771014631
46,50,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1.1],0.0022728644544258714
46,51,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022730608470737934
46,52,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022730983328074217
46,53,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.002273164805956185
46,54,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.9],0.00227323395665735
46,55,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022732719080522656
46,56,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1.1],0.0022734396625310183
46,57,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022736258106306195
46,58,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.0022744531743228436
46,59,[0.8 0.  0.  1.  0.3 0.6 0.1 0.9 1.1 1.1],0.0022752542281523347
46,60,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010022907983511686
46,61,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010022994596511126
46,62,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01002578204497695
46,63,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010026216506958008
46,64,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010027301032096148
46,65,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010028771590441465
46,66,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010028982069343328
46,67,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.9],0.010029202792793512
46,68,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010029343888163567
46,69,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010029472410678864
46,70,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1.1],0.010029655415564775
46,71,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010029699187725782
46,72,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010029789991676807
46,73,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010030173230916262
46,74,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.9],0.010030212346464396
46,75,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010030497331172228
46,76,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010030854493379593
46,77,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.01003109011799097
46,78,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010031533893197775
46,79,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1.1],0.010031727608293295
46,80,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010031788609921932
46,81,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010032177437096834
46,82,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.7],0.010032332967966795
46,83,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.9],0.01003244612365961
46,84,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1.1],0.01003249455243349
46,85,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010032564867287874
46,86,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010032972320914268
46,87,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1.1],0.010033512953668833
46,88,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1.1],0.01003385754302144
46,89,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 0.9],0.010033913888037205
46,90,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1.1],0.010034156031906605
46,91,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010034293867647648
46,92,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010034611448645592
46,93,[1.1 0.  0.  1.  1.1 0.  0.  0.9 1.1 1. ],0.010034847538918257
